age,amt,city_NewYork,days_since_last_transaction,is_fraud,merchant_transactions_count,month_cos,month_sin,weekday_cos,weekday_sin
53,345.26,0,1.416,0,1,-0.866,0.5,0.623,-0.782
52,304.28,0,0.683,0,0,0.866,-0.5,-0.223,0.975
53,393.05,0,4.277,0,0,1.0,0.0,0.623,-0.782
53,183.18,0,2.321,0,1,0.5,0.866,0.623,-0.782
53,175.22,0,0.95,0,0,0.0,1.0,0.623,0.782
53,144.75,0,3.53,0,1,-0.0,-1.0,0.623,0.782
53,351.3,0,1.365,0,2,-0.0,-1.0,0.623,-0.782
53,264.73,0,0.062,0,0,1.0,0.0,1.0,0.0
53,154.48,0,6.88,0,1,-0.866,-0.5,1.0,0.0
53,314.16,0,2.617,0,2,-0.0,-1.0,1.0,0.0
53,360.21,0,4.153,0,0,-0.866,-0.5,-0.223,-0.975
53,446.86,0,0.436,0,1,-0.5,-0.866,1.0,0.0
53,425.14,0,0.613,0,0,0.866,0.5,0.623,-0.782
53,110.38,0,4.242,0,1,0.5,0.866,1.0,0.0
52,383.29,0,8.957,0,0,0.5,-0.866,0.623,0.782
53,124.79,0,1.34,0,1,1.0,0.0,-0.901,0.434
52,199.05,0,0.018,0,0,0.5,-0.866,0.623,0.782
53,442.28,0,0.921,0,1,-0.866,0.5,-0.223,-0.975
53,221.89,0,1.072,0,2,-0.5,-0.866,0.623,0.782
53,99.72,0,1.589,0,3,-0.5,-0.866,-0.223,0.975
52,175.09,0,1.147,0,0,0.5,-0.866,0.623,0.782
53,446.86,0,1.746,0,1,1.0,0.0,1.0,0.0
53,356.6,0,1.741,0,2,0.866,0.5,-0.223,0.975
52,282.72,0,0.536,0,0,0.866,-0.5,0.623,0.782
53,44.06,0,2.603,0,1,0.5,0.866,-0.901,0.434
52,162.01,0,0.0,0,0,0.5,-0.866,-0.223,0.975
53,499.31,0,0.546,0,1,0.866,0.5,0.623,-0.782
53,152.97,0,2.107,0,0,-0.5,0.866,0.623,-0.782
53,58.04,0,0.23,0,1,-0.5,-0.866,-0.223,0.975
53,453.86,0,0.253,0,0,1.0,0.0,1.0,0.0
53,252.1,0,0.91,0,1,0.5,0.866,0.623,-0.782
53,484.84,0,4.403,0,2,-1.0,0.0,-0.901,-0.434
52,31.4,0,0.098,0,0,0.866,-0.5,0.623,0.782
53,99.53,0,1.387,0,1,-0.5,0.866,-0.901,0.434
52,319.94,0,2.122,0,0,0.5,-0.866,-0.901,0.434
53,143.09,0,1.069,0,1,0.5,0.866,-0.901,0.434
53,219.25,0,0.721,0,2,-0.5,0.866,1.0,0.0
53,347.96,0,1.162,0,3,-0.866,0.5,-0.223,0.975
53,86.77,0,1.092,0,0,1.0,0.0,-0.901,-0.434
53,439.25,0,1.262,0,1,0.0,1.0,0.623,0.782
53,307.27,0,0.276,0,0,-0.866,0.5,-0.901,-0.434
53,158.22,0,1.885,0,1,-0.866,-0.5,-0.223,-0.975
53,407.26,0,0.29,0,2,-0.0,-1.0,-0.901,0.434
52,487.95,0,0.334,0,0,0.866,-0.5,0.623,0.782
53,93.03,0,3.91,0,1,-0.5,-0.866,0.623,-0.782
53,223.97,0,0.231,0,0,0.5,0.866,-0.901,-0.434
53,331.22,0,3.423,0,0,0.5,0.866,-0.901,0.434
53,468.12,0,0.409,0,1,0.5,0.866,-0.901,-0.434
53,72.36,0,0.437,0,2,-0.866,0.5,1.0,0.0
53,277.85,0,0.764,0,0,0.5,0.866,-0.901,0.434
53,100.73,0,6.269,0,1,0.0,1.0,-0.901,0.434
53,104.49,0,3.128,0,2,-0.866,0.5,-0.223,-0.975
53,464.65,0,0.087,0,3,-0.5,-0.866,-0.901,0.434
52,488.44,0,4.861,0,0,0.866,-0.5,-0.223,0.975
53,468.78,0,5.909,0,1,-1.0,0.0,0.623,-0.782
52,246.61,0,0.718,0,0,0.5,-0.866,-0.223,0.975
52,304.57,0,0.321,0,1,0.866,-0.5,0.623,0.782
53,467.61,0,1.667,0,2,-0.866,0.5,1.0,0.0
53,475.42,0,0.356,0,3,-0.5,-0.866,-0.901,-0.434
53,87.55,0,2.012,0,4,-0.0,-1.0,-0.223,0.975
52,213.92,0,1.884,0,0,0.866,-0.5,-0.901,-0.434
53,329.72,0,0.517,0,1,0.866,0.5,-0.223,-0.975
53,351.58,0,1.462,0,2,0.0,1.0,-0.901,-0.434
53,281.41,0,1.248,0,3,-0.5,0.866,-0.223,0.975
53,363.34,0,0.151,0,0,-0.5,0.866,-0.223,0.975
53,50.18,0,0.002,0,0,-0.5,0.866,-0.901,-0.434
53,492.21,0,0.764,0,0,-1.0,0.0,1.0,0.0
52,364.89,0,0.924,0,0,0.5,-0.866,0.623,-0.782
53,183.12,0,5.851,0,1,-0.866,0.5,0.623,-0.782
53,164.23,0,0.724,0,2,-0.866,-0.5,-0.223,-0.975
52,182.26,0,1.355,0,0,0.5,-0.866,-0.223,-0.975
53,157.95,0,0.018,0,1,0.0,1.0,-0.901,0.434
53,259.39,0,1.431,0,2,-0.866,0.5,0.623,-0.782
53,436.88,0,1.296,0,0,0.5,0.866,-0.223,-0.975
53,170.69,0,6.25,0,1,-1.0,0.0,-0.223,-0.975
52,18.18,0,1.114,0,0,0.866,-0.5,-0.223,0.975
53,445.45,0,0.336,0,1,-0.866,-0.5,1.0,0.0
52,247.95,0,2.653,0,0,0.866,-0.5,0.623,0.782
53,254.69,0,0.288,0,0,0.866,0.5,-0.223,-0.975
52,242.46,0,1.803,0,0,0.5,-0.866,-0.901,-0.434
53,326.69,0,0.801,0,1,0.866,0.5,1.0,0.0
53,276.38,0,2.041,0,2,0.866,0.5,-0.901,-0.434
53,463.2,0,3.351,0,3,-0.5,0.866,1.0,0.0
53,129.69,0,0.586,0,4,-0.5,-0.866,-0.223,0.975
53,414.25,0,1.115,0,0,0.0,1.0,-0.223,-0.975
23,280.91,0,0.0,0,0,0.866,0.5,-0.223,0.975
23,421.22,0,40.949,0,0,-1.0,0.0,1.0,0.0
23,491.49,0,45.437,0,0,0.866,-0.5,-0.223,-0.975
23,66.31,0,103.483,1,0,-0.866,0.5,0.623,0.782
23,145.85,0,79.624,0,0,-0.0,-1.0,0.623,0.782
23,441.54,0,19.83,0,0,-0.866,-0.5,0.623,-0.782
39,225.07,0,8.329,0,0,-0.866,0.5,-0.223,0.975
39,459.12,0,30.26,1,0,-0.5,0.866,-0.223,0.975
39,483.64,0,66.968,0,0,0.866,-0.5,-0.901,0.434
39,53.73,0,37.216,0,0,0.0,1.0,0.623,-0.782
39,134.67,0,23.418,0,1,-1.0,0.0,-0.901,-0.434
39,338.34,0,26.604,0,0,-0.866,0.5,1.0,0.0
39,241.96,0,12.711,0,0,-0.866,-0.5,-0.901,0.434
39,408.84,0,3.923,0,0,0.866,-0.5,1.0,0.0
39,396.19,0,36.715,0,0,-0.0,-1.0,0.623,-0.782
39,392.81,0,0.0,0,0,0.866,0.5,-0.901,-0.434
39,185.75,0,21.471,0,0,0.0,1.0,1.0,0.0
39,399.59,0,29.661,0,0,-0.5,-0.866,-0.223,-0.975
44,247.18,0,4.835,0,0,1.0,0.0,-0.901,-0.434
44,110.84,0,38.276,0,0,0.866,-0.5,-0.223,0.975
44,32.7,0,38.615,0,0,0.0,1.0,-0.901,0.434
44,246.65,0,6.667,0,0,1.0,0.0,-0.901,0.434
44,253.95,0,133.426,0,0,0.5,-0.866,-0.223,-0.975
44,278.97,0,0.0,0,0,1.0,0.0,0.623,-0.782
44,387.19,0,14.391,0,0,1.0,0.0,-0.901,-0.434
44,44.81,0,93.229,0,0,-1.0,0.0,-0.223,-0.975
44,307.47,0,30.466,0,0,0.866,0.5,0.623,-0.782
61,365.59,0,5.029,0,0,-0.0,-1.0,1.0,0.0
61,214.67,0,47.887,0,0,0.5,0.866,-0.223,-0.975
61,299.35,0,24.704,0,0,-0.5,0.866,-0.901,0.434
61,407.29,0,16.471,0,0,0.0,1.0,1.0,0.0
61,53.18,0,3.308,0,0,-0.5,0.866,1.0,0.0
61,38.01,0,22.052,0,0,-0.0,-1.0,-0.223,0.975
61,153.46,0,60.742,0,0,-1.0,0.0,-0.901,-0.434
61,67.78,0,55.747,0,0,-0.5,-0.866,-0.901,-0.434
61,242.51,0,0.0,0,0,1.0,0.0,-0.223,0.975
61,302.55,0,12.404,0,0,-0.0,-1.0,0.623,0.782
61,360.59,0,6.103,0,0,0.5,0.866,-0.901,-0.434
61,55.52,0,19.201,0,0,-0.5,-0.866,-0.223,0.975
61,271.64,0,19.093,0,0,0.866,-0.5,-0.901,0.434
61,271.82,0,24.688,0,0,1.0,0.0,0.623,-0.782
61,490.02,0,19.56,0,0,0.5,-0.866,-0.223,-0.975
61,22.99,0,0.447,0,0,0.866,0.5,0.623,0.782
61,49.36,0,0.0,0,0,0.866,0.5,-0.901,-0.434
61,223.72,0,25.449,0,0,-0.5,-0.866,0.623,-0.782
61,193.98,0,51.104,0,0,-0.866,-0.5,0.623,0.782
61,415.48,0,9.42,0,0,-0.866,0.5,0.623,-0.782
61,443.58,0,35.947,0,0,0.0,1.0,-0.223,0.975
61,383.31,0,3.513,0,0,0.866,0.5,1.0,0.0
61,224.59,0,89.186,0,0,0.866,-0.5,-0.901,-0.434
61,331.29,0,0.046,0,0,-0.866,-0.5,0.623,0.782
61,29.51,0,72.276,0,0,-0.866,0.5,-0.901,-0.434
28,405.74,1,18.979,0,0,-0.0,-1.0,-0.223,0.975
28,375.38,1,37.276,0,0,0.866,-0.5,-0.901,0.434
28,290.65,1,172.264,0,0,-0.866,-0.5,0.623,0.782
28,460.73,1,0.0,0,0,0.866,0.5,-0.901,0.434
28,40.41,1,26.955,0,0,0.5,-0.866,0.623,0.782
28,206.1,1,58.919,0,0,-0.5,-0.866,-0.901,-0.434
53,148.35,0,141.158,0,0,-0.0,-1.0,-0.901,0.434
53,436.82,0,0.0,0,0,0.866,0.5,-0.223,0.975
53,42.0,0,31.673,0,0,0.5,0.866,-0.223,-0.975
53,468.15,0,29.073,0,0,0.5,-0.866,-0.901,-0.434
53,186.71,0,21.271,1,0,-0.5,0.866,-0.223,0.975
53,424.14,0,6.81,0,0,-0.5,0.866,-0.223,0.975
53,126.2,0,16.724,0,0,-0.5,0.866,-0.223,0.975
53,491.69,0,43.007,0,0,0.0,1.0,0.623,-0.782
65,260.4,0,1.391,0,0,-0.866,0.5,-0.223,-0.975
64,425.63,0,3.806,0,0,0.5,-0.866,-0.901,-0.434
65,289.13,0,7.467,0,1,-0.5,0.866,0.623,0.782
64,264.28,0,0.408,0,0,0.5,-0.866,-0.223,0.975
65,291.51,0,2.405,0,1,-0.866,0.5,-0.901,-0.434
65,179.18,0,0.267,0,2,-0.5,-0.866,0.623,-0.782
65,3.8,0,1.296,0,0,-0.5,0.866,-0.223,0.975
64,490.64,0,1.125,0,0,0.866,-0.5,0.623,-0.782
65,198.5,0,1.334,0,1,-0.866,-0.5,-0.223,0.975
65,87.79,0,3.428,0,2,-0.5,-0.866,-0.901,0.434
65,286.17,0,2.3,0,0,-0.5,0.866,1.0,0.0
64,119.4,0,0.164,0,0,0.866,-0.5,0.623,-0.782
65,27.72,0,0.275,0,1,-1.0,0.0,-0.223,-0.975
65,20.52,0,4.381,0,0,-0.866,0.5,-0.223,-0.975
65,65.11,0,0.184,0,0,1.0,0.0,1.0,0.0
65,492.32,0,2.343,0,1,-0.866,-0.5,-0.223,-0.975
65,295.41,0,1.689,0,2,-0.5,-0.866,-0.901,0.434
65,267.72,0,1.059,0,0,0.866,0.5,1.0,0.0
65,187.81,0,2.922,0,1,-1.0,0.0,0.623,-0.782
64,69.77,0,0.149,0,0,0.866,-0.5,0.623,-0.782
65,462.57,0,3.098,0,1,1.0,0.0,0.623,-0.782
65,84.94,0,4.292,0,0,0.866,0.5,0.623,-0.782
64,159.19,0,0.724,0,0,-0.0,-1.0,1.0,0.0
65,320.48,0,0.204,0,0,0.866,0.5,-0.223,0.975
65,499.96,0,0.617,0,1,-0.866,0.5,-0.223,-0.975
65,32.88,0,1.227,0,2,-0.866,0.5,-0.223,-0.975
64,54.7,0,0.0,0,0,-0.0,-1.0,0.623,-0.782
65,220.73,0,2.263,0,1,-0.5,-0.866,0.623,0.782
65,297.78,0,2.556,0,0,-0.866,-0.5,0.623,0.782
65,132.72,0,1.077,0,0,0.0,1.0,-0.223,-0.975
65,442.44,0,0.537,0,1,-0.866,0.5,-0.223,0.975
65,265.31,0,2.723,0,0,1.0,0.0,-0.901,-0.434
65,166.54,0,6.828,0,1,-0.5,-0.866,-0.223,-0.975
65,201.19,0,3.414,0,0,-0.866,0.5,-0.223,0.975
65,335.94,0,0.556,0,0,1.0,0.0,-0.223,-0.975
65,127.18,0,2.952,0,1,-0.5,0.866,-0.901,0.434
65,221.98,0,5.341,0,2,-0.0,-1.0,-0.223,-0.975
65,192.01,0,0.777,0,0,1.0,0.0,-0.223,0.975
65,153.45,0,0.608,0,1,0.866,0.5,1.0,0.0
65,317.32,0,1.057,0,2,-0.0,-1.0,0.623,0.782
65,386.25,0,0.708,0,0,-0.5,0.866,-0.223,-0.975
65,223.13,0,0.501,0,0,-1.0,0.0,-0.223,0.975
65,57.09,0,3.303,0,1,-0.0,-1.0,-0.223,0.975
65,343.94,0,2.657,0,0,1.0,0.0,0.623,0.782
65,46.66,0,0.826,0,1,1.0,0.0,0.623,-0.782
65,130.94,0,5.952,0,2,0.0,1.0,-0.901,-0.434
65,122.27,0,1.569,0,0,-0.5,0.866,-0.223,-0.975
65,328.1,0,2.174,0,1,-1.0,0.0,-0.901,0.434
65,436.07,0,5.051,0,2,-0.5,-0.866,-0.901,-0.434
64,110.31,0,3.451,0,0,0.5,-0.866,-0.223,-0.975
64,47.44,0,0.493,0,1,0.5,-0.866,-0.223,-0.975
64,363.17,0,1.005,1,2,0.866,-0.5,1.0,0.0
65,21.33,0,2.113,0,3,0.0,1.0,-0.901,-0.434
65,465.08,0,0.988,0,0,0.0,1.0,1.0,0.0
65,328.11,0,1.218,0,1,-1.0,0.0,0.623,0.782
65,482.76,0,0.951,0,0,-0.866,0.5,-0.901,0.434
64,471.53,0,2.852,0,0,0.5,-0.866,1.0,0.0
65,132.56,0,0.517,0,1,0.5,0.866,-0.901,0.434
65,325.97,0,0.098,0,2,-1.0,0.0,-0.223,0.975
65,109.21,0,3.547,0,3,-0.866,-0.5,-0.901,0.434
64,20.27,0,0.238,0,0,0.5,-0.866,-0.223,0.975
65,195.44,0,0.653,0,1,0.5,0.866,-0.901,-0.434
65,171.66,0,1.636,0,0,0.866,0.5,0.623,-0.782
65,478.79,0,0.35,0,1,-0.0,-1.0,-0.901,0.434
65,191.24,0,0.039,0,0,0.5,0.866,-0.901,-0.434
65,299.49,0,3.394,0,1,0.5,0.866,1.0,0.0
65,277.88,0,1.721,1,2,-0.5,-0.866,-0.223,-0.975
65,438.0,0,2.276,0,0,-0.5,0.866,0.623,0.782
65,132.73,0,0.234,0,1,-0.5,0.866,-0.901,0.434
65,391.12,0,0.963,0,2,-0.866,-0.5,-0.901,0.434
65,381.38,0,0.599,0,0,-0.0,-1.0,-0.223,-0.975
65,50.7,0,1.214,0,0,0.5,0.866,-0.223,-0.975
65,16.99,0,1.654,0,0,0.866,0.5,-0.901,-0.434
65,295.12,0,3.035,0,1,-0.866,0.5,0.623,0.782
65,22.46,0,0.783,0,2,-1.0,0.0,-0.223,0.975
65,27.63,0,2.11,0,0,0.866,0.5,-0.223,0.975
65,146.24,0,0.82,0,1,-0.5,0.866,-0.223,-0.975
65,353.71,0,3.148,0,2,-0.866,0.5,-0.223,0.975
65,12.83,0,2.42,0,3,-0.866,-0.5,-0.901,-0.434
65,346.65,0,0.056,0,4,-0.0,-1.0,-0.223,-0.975
65,401.89,0,5.106,0,0,1.0,0.0,1.0,0.0
65,243.2,0,2.388,1,1,1.0,0.0,-0.223,0.975
64,79.03,0,3.483,0,0,0.5,-0.866,-0.223,0.975
65,488.88,0,1.663,0,1,-0.0,-1.0,-0.223,-0.975
64,234.15,0,2.918,0,0,0.5,-0.866,0.623,0.782
65,307.85,0,2.236,0,1,-0.5,-0.866,1.0,0.0
65,354.84,0,0.874,0,0,0.5,0.866,0.623,0.782
65,310.17,0,0.56,0,1,0.5,0.866,0.623,-0.782
65,83.78,0,2.242,0,2,-1.0,0.0,-0.901,-0.434
65,99.18,0,0.154,0,3,-0.866,-0.5,-0.223,0.975
64,47.71,0,7.893,0,0,0.866,-0.5,-0.223,0.975
65,110.23,0,5.5,0,0,1.0,0.0,-0.223,0.975
65,81.08,0,0.216,0,1,0.5,0.866,0.623,-0.782
65,111.06,0,1.743,0,2,-0.866,0.5,-0.901,-0.434
65,286.46,0,0.177,0,3,-0.0,-1.0,-0.901,0.434
65,62.94,0,0.951,1,0,-0.5,0.866,-0.901,0.434
65,284.45,0,0.041,0,0,1.0,0.0,0.623,0.782
64,251.3,0,0.39,0,0,0.866,-0.5,-0.223,0.975
65,203.83,0,5.857,0,1,0.866,0.5,-0.223,-0.975
65,364.21,0,2.048,0,2,-0.866,0.5,-0.901,-0.434
65,418.25,0,1.048,0,0,-0.0,-1.0,-0.901,0.434
65,455.19,0,0.127,0,0,0.5,0.866,0.623,0.782
65,400.67,0,1.011,0,1,-0.866,0.5,-0.223,0.975
65,134.68,0,4.305,0,2,-0.866,0.5,1.0,0.0
65,79.91,0,0.65,0,3,-0.0,-1.0,-0.223,0.975
65,122.74,0,0.283,0,0,0.866,0.5,0.623,-0.782
65,160.3,0,0.076,0,1,0.866,0.5,1.0,0.0
65,59.56,0,4.306,0,2,0.866,0.5,-0.223,-0.975
65,99.65,0,2.997,0,3,0.5,0.866,-0.901,-0.434
64,402.77,0,0.296,0,0,0.5,-0.866,0.623,-0.782
64,61.8,0,2.557,0,1,0.5,-0.866,-0.901,-0.434
64,337.12,0,1.307,0,2,0.5,-0.866,0.623,-0.782
64,453.35,0,3.917,0,3,0.866,-0.5,-0.223,-0.975
64,313.13,0,4.827,0,4,0.866,-0.5,0.623,0.782
65,91.45,0,0.398,0,5,0.5,0.866,0.623,0.782
65,187.55,0,0.801,0,6,-1.0,0.0,-0.223,0.975
65,438.49,0,0.492,0,0,0.0,1.0,-0.223,-0.975
65,492.17,0,2.222,0,1,-1.0,0.0,0.623,0.782
65,40.63,0,0.126,0,0,0.5,0.866,-0.901,0.434
65,181.29,0,1.134,0,1,-0.866,-0.5,0.623,-0.782
65,304.24,0,1.953,0,0,-0.5,-0.866,1.0,0.0
64,292.23,0,1.642,0,0,0.5,-0.866,0.623,0.782
65,90.6,0,0.364,1,1,1.0,0.0,-0.901,-0.434
65,485.84,0,0.021,0,0,1.0,0.0,0.623,0.782
65,19.13,0,1.438,0,0,1.0,0.0,-0.223,0.975
65,333.85,0,0.116,0,1,-0.0,-1.0,1.0,0.0
64,393.24,0,0.09,0,0,0.866,-0.5,0.623,0.782
65,476.94,0,0.283,0,1,1.0,0.0,0.623,0.782
65,224.08,0,3.366,0,2,-0.0,-1.0,-0.223,0.975
65,129.27,0,1.844,0,0,0.5,0.866,0.623,0.782
64,423.0,0,0.505,0,0,0.5,-0.866,-0.223,0.975
65,324.65,0,0.45,0,1,0.866,0.5,0.623,-0.782
65,168.09,0,2.508,0,0,-1.0,0.0,-0.223,0.975
65,164.48,0,1.733,0,1,-1.0,0.0,-0.901,-0.434
65,61.41,0,0.224,0,0,0.0,1.0,-0.223,-0.975
65,413.45,0,5.108,0,1,-0.0,-1.0,1.0,0.0
64,89.1,0,3.529,0,0,0.866,-0.5,-0.901,0.434
65,224.69,0,1.507,0,0,0.0,1.0,1.0,0.0
65,17.82,0,0.061,0,0,0.5,0.866,1.0,0.0
65,341.12,0,6.066,0,1,0.0,1.0,-0.223,0.975
65,185.66,0,1.4,0,2,-0.5,0.866,-0.901,-0.434
65,443.26,0,0.176,0,0,1.0,0.0,0.623,0.782
65,87.03,0,0.208,0,1,-0.866,0.5,-0.223,-0.975
65,349.44,0,0.915,0,2,-0.866,0.5,0.623,0.782
65,375.74,0,1.224,0,3,-0.866,0.5,-0.223,-0.975
65,18.09,0,2.596,0,4,-0.5,-0.866,0.623,-0.782
64,240.62,0,2.139,0,0,0.866,-0.5,0.623,0.782
65,185.6,0,3.935,0,1,-1.0,0.0,-0.223,0.975
65,394.78,0,0.002,1,0,1.0,0.0,0.623,0.782
64,227.26,0,1.508,0,0,0.866,-0.5,-0.901,-0.434
65,170.8,0,1.579,0,1,-0.5,0.866,-0.223,-0.975
65,324.67,0,0.234,0,0,0.5,0.866,1.0,0.0
65,383.04,0,3.018,0,1,0.5,0.866,-0.901,-0.434
65,51.33,0,2.966,0,2,0.5,0.866,1.0,0.0
65,359.83,0,0.257,0,3,-0.5,0.866,-0.223,0.975
65,9.77,0,0.944,0,0,0.0,1.0,0.623,-0.782
65,330.9,0,4.18,0,0,1.0,0.0,-0.901,0.434
65,416.72,0,1.83,0,1,0.5,0.866,-0.901,0.434
65,48.56,0,2.208,0,2,-1.0,0.0,0.623,-0.782
64,97.85,0,0.906,0,0,0.866,-0.5,-0.223,-0.975
65,320.14,0,0.342,0,1,0.5,0.866,-0.901,-0.434
65,295.08,0,2.836,0,2,-0.866,-0.5,-0.223,-0.975
65,402.53,0,0.685,0,0,0.866,0.5,-0.901,0.434
65,71.14,0,0.157,0,1,0.5,0.866,0.623,-0.782
64,260.37,0,6.384,0,0,0.5,-0.866,0.623,0.782
65,401.89,0,0.093,0,1,-1.0,0.0,-0.223,0.975
65,386.96,0,0.453,0,0,0.866,0.5,-0.901,0.434
65,305.14,0,0.422,0,1,0.5,0.866,1.0,0.0
65,371.99,0,2.019,0,2,-0.5,0.866,-0.223,0.975
65,31.36,0,0.664,0,0,1.0,0.0,1.0,0.0
65,265.9,0,3.464,0,1,0.866,0.5,0.623,0.782
65,460.98,0,0.92,0,0,0.866,0.5,1.0,0.0
65,304.34,0,3.605,0,1,-0.866,-0.5,0.623,0.782
65,76.73,0,0.115,0,2,-0.0,-1.0,-0.901,0.434
65,449.77,0,1.215,0,0,-0.866,-0.5,0.623,-0.782
65,495.44,0,0.632,0,0,0.866,0.5,-0.223,0.975
65,11.5,0,0.418,0,1,0.5,0.866,1.0,0.0
65,492.72,0,0.507,0,2,0.0,1.0,-0.223,-0.975
65,91.37,0,0.869,0,3,-0.866,-0.5,-0.901,-0.434
65,46.65,0,0.796,0,0,0.866,0.5,-0.901,-0.434
65,377.87,0,1.85,0,1,0.5,0.866,-0.223,0.975
65,84.1,0,1.589,0,2,-1.0,0.0,1.0,0.0
65,333.63,0,0.623,0,3,-0.5,-0.866,-0.223,-0.975
65,326.62,0,0.334,0,0,-0.5,-0.866,-0.223,-0.975
65,132.1,0,2.78,0,0,1.0,0.0,-0.223,-0.975
65,409.0,0,1.497,0,1,-1.0,0.0,-0.223,-0.975
65,66.26,0,3.99,0,2,-0.866,-0.5,0.623,0.782
65,445.89,0,2.944,0,3,-0.0,-1.0,-0.223,-0.975
65,249.99,0,0.571,0,0,-0.5,0.866,-0.901,0.434
65,309.69,0,1.854,0,1,-0.5,0.866,1.0,0.0
65,448.77,0,5.559,0,2,-1.0,0.0,-0.901,-0.434
65,473.84,0,1.529,0,3,-0.866,-0.5,-0.223,0.975
65,415.76,0,1.138,0,0,1.0,0.0,-0.901,0.434
65,288.1,0,4.277,0,1,0.5,0.866,1.0,0.0
65,294.85,0,0.071,0,0,-0.5,0.866,-0.901,0.434
65,112.71,0,0.587,0,0,-0.866,-0.5,-0.901,-0.434
65,490.94,0,2.559,0,1,-0.5,-0.866,0.623,-0.782
65,165.35,0,0.922,0,0,0.5,0.866,-0.223,-0.975
65,162.46,0,9.958,0,1,0.0,1.0,-0.901,0.434
65,86.18,0,0.449,0,0,0.5,0.866,0.623,0.782
19,435.73,0,211.728,0,0,0.866,-0.5,-0.223,0.975
19,110.39,0,32.351,0,0,-0.5,0.866,1.0,0.0
19,48.43,0,0.0,0,0,0.0,1.0,-0.901,0.434
57,233.05,1,40.626,0,0,0.866,0.5,0.623,0.782
57,339.57,1,84.987,0,0,-0.866,0.5,-0.223,0.975
57,498.17,1,22.306,0,0,0.866,-0.5,1.0,0.0
57,314.82,1,69.162,0,0,-0.866,-0.5,0.623,0.782
57,414.5,1,26.655,0,0,-0.5,-0.866,0.623,-0.782
57,83.72,1,55.843,0,0,0.5,-0.866,0.623,-0.782
57,444.44,1,41.462,0,0,0.5,0.866,0.623,0.782
57,303.82,1,0.0,0,0,1.0,0.0,-0.223,0.975
40,116.91,1,34.512,0,0,0.866,-0.5,0.623,-0.782
40,257.95,1,66.423,0,0,-1.0,0.0,-0.223,-0.975
40,171.59,1,35.364,0,0,-0.5,0.866,-0.223,0.975
40,401.6,1,18.583,0,1,0.866,-0.5,-0.901,-0.434
40,121.12,1,0.0,0,0,0.866,0.5,0.623,0.782
40,149.74,1,12.515,0,1,-0.5,-0.866,-0.223,0.975
40,245.32,1,56.098,0,0,0.0,1.0,0.623,0.782
40,476.61,1,40.094,0,0,-0.5,-0.866,-0.901,0.434
40,187.19,1,30.661,0,0,0.5,-0.866,1.0,0.0
40,178.07,1,16.457,0,0,-0.0,-1.0,-0.901,-0.434
69,492.8,0,2.258,0,0,0.5,0.866,-0.901,0.434
68,80.05,0,3.022,0,0,0.866,-0.5,1.0,0.0
68,199.74,0,0.235,0,0,0.5,-0.866,-0.901,0.434
68,6.56,0,0.409,0,1,0.866,-0.5,0.623,0.782
69,373.43,0,0.004,0,2,1.0,0.0,-0.223,-0.975
69,95.01,0,1.031,0,3,-1.0,0.0,0.623,0.782
69,270.4,0,2.57,0,4,-1.0,0.0,-0.901,-0.434
69,90.87,0,0.142,0,5,-0.5,-0.866,0.623,-0.782
69,108.72,0,0.86,0,0,0.0,1.0,-0.901,0.434
69,450.92,0,4.588,0,1,-0.866,0.5,0.623,0.782
69,136.29,0,5.394,0,0,-0.866,-0.5,-0.223,0.975
69,430.38,0,4.879,0,0,1.0,0.0,-0.901,-0.434
69,422.51,0,1.05,0,1,0.866,0.5,0.623,-0.782
69,146.46,0,1.539,0,2,0.866,0.5,0.623,0.782
69,19.39,0,0.668,0,3,0.5,0.866,0.623,-0.782
69,381.0,0,3.965,0,4,0.0,1.0,-0.223,-0.975
69,436.64,0,1.332,0,5,-0.0,-1.0,0.623,-0.782
69,381.43,0,1.217,0,0,1.0,0.0,0.623,0.782
69,18.34,0,0.496,0,1,0.5,0.866,-0.223,-0.975
69,40.33,0,0.309,0,2,-0.866,0.5,-0.901,-0.434
69,423.48,0,1.409,0,0,-0.5,0.866,-0.901,0.434
68,481.41,0,0.441,0,0,0.866,-0.5,0.623,0.782
69,72.13,0,0.379,0,1,-1.0,0.0,-0.223,-0.975
69,498.2,0,2.047,0,0,-0.866,0.5,0.623,0.782
69,473.15,0,1.5,0,0,-0.866,0.5,-0.901,-0.434
69,76.62,0,2.549,0,0,0.5,0.866,0.623,0.782
69,265.36,0,0.816,0,1,0.0,1.0,0.623,-0.782
69,381.58,0,0.219,0,2,-0.5,-0.866,-0.223,0.975
68,393.08,0,1.348,0,0,0.866,-0.5,-0.901,-0.434
69,486.34,0,2.135,0,1,1.0,0.0,-0.901,-0.434
68,403.61,0,0.638,0,0,0.866,-0.5,-0.223,-0.975
69,2.41,0,2.042,0,1,-0.866,0.5,0.623,-0.782
69,58.41,0,1.752,0,0,1.0,0.0,0.623,-0.782
69,113.2,0,3.281,0,1,1.0,0.0,1.0,0.0
69,145.05,0,0.25,0,2,-0.866,0.5,-0.223,-0.975
69,23.7,0,0.945,0,3,-0.866,-0.5,0.623,0.782
69,306.2,0,1.569,0,4,-0.0,-1.0,-0.901,-0.434
68,284.1,0,3.467,0,0,0.5,-0.866,0.623,0.782
69,29.9,0,0.434,0,1,0.866,0.5,0.623,-0.782
